area,perimeter,eccentricity,solidity,extent,circularity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_b,mean_g,mean_r,contrast,homogeneity,energy,correlation
115515.0,1552.6803743153546,0.3424312591407594,0.9516963535401802,0.7385208485173962,0.602121478335883,3.19958943417431,8.783265815969173,9.991855040784095,9.999930404524392,-10.0,-9.999999997837275,10.0,102.69822101025841,206.5229883564905,196.44990693849283,263.1841315862838,0.6582423704701137,0.35457158611513556,0.9850471450283189
100766.0,1263.8275605729689,0.40626838145123234,0.986306465032056,0.7651874126723771,0.7927718842135676,3.2000538491429382,8.47882136481027,9.981831027419013,9.999918698263041,10.0,9.999999996288834,-10.0,96.59394041641029,187.45938114046405,170.56333485501062,216.29417148418042,0.6622998936708914,0.4145863848362863,0.9867855338975358
124209.0,1391.1656556895932,0.13440447127479227,0.9800145176815894,0.743156811478009,0.8065016018629828,3.2036958483594282,9.87773489362208,9.997562290236905,9.999995799951643,-10.0,9.99999999998116,10.0,76.83302337189737,77.56338912639181,187.48041607290938,133.11116981831663,0.6530050362541749,0.42287464018430204,0.9812425666147663
54678.0,1144.288455329568,0.6712729896287667,0.9147608451976645,0.6810063519740939,0.5247487973416606,3.1537148727347546,7.379115192731712,9.848492714584198,9.972282967084151,9.999999999999527,9.999994234329158,-9.999999999999954,43.26535352426936,58.39613738615165,140.28691612714437,211.25889535608127,0.73121734645486,0.5107392243378334,0.9559045892317847
53197.0,935.2935059634514,0.19262448206319893,0.9821286808824887,0.7930381633870006,0.7641896783258134,3.202546903279829,9.618720637096354,9.992654264382143,9.99998662245442,-10.0,-9.999999999934104,-10.0,66.40583115589224,167.30033648514015,147.96056168580935,181.712650074194,0.8152525860846687,0.5495900298219211,0.9854401930997525
53387.0,885.636651713959,0.19632532152151103,0.9851817678538476,0.7958706022659511,0.8553310114233634,3.203114891172045,9.599398508906061,9.992866784901501,9.999994608925565,-10.0,-9.999999999960222,-10.0,46.727649053140276,56.207934515893385,156.1937924963006,157.2085501479441,0.8163758666950083,0.5444680087222294,0.9686085223660335
73449.0,1256.655987697715,0.18244105901029095,0.939341620626151,0.73581446603887,0.5844709651433815,3.14854224574003,7.4990217120145495,9.863777348822675,9.964703009567128,9.999999999999389,9.999993466530361,9.999999999999782,73.06375113600079,171.78008252892198,157.1109964876084,221.587434348901,0.7597985504557305,0.497123088971612,0.9830032281307727
13954.0,444.71782079359116,0.46218846231743455,0.9880337038872761,0.7838445118526008,0.8866240690571066,3.200400600095212,8.237897100157793,9.990241965335652,9.999942380305773,10.0,9.999999996054704,-10.0,95.1281353017056,121.69815106779419,206.61344417371362,373.9024285714286,0.6128762022583992,0.4971409206910152,0.9693124923893479
14055.0,442.3746750430835,0.28891422473164613,0.9901373723141952,0.7829211229946524,0.90252699499196,3.2041224833699564,9.075220048732026,9.999180321504364,9.999999539995342,-10.0,-9.99999999999415,10.0,94.73596584845251,131.2566346495909,214.80298826040556,380.2003491620112,0.6107762666971526,0.5046004437788398,0.9712950076159432
13244.0,430.47518010647184,0.37122504485899976,0.9893919019871508,0.7837150127226463,0.8981167648249213,3.203311368512327,8.648353685456877,9.998715185693873,9.999998096855036,10.0,9.999999999911905,10.0,73.26328903654485,91.0124584717608,187.0001510117789,282.0583993763804,0.6665360451539603,0.5656425853915446,0.9670958764725409
