area,perimeter,eccentricity,solidity,extent,circularity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,contrast,homogeneity,energy,correlation
139898.0,1417.5676759431467,0.36166361394085034,0.9924448259472344,0.8105424164822304,0.8748503431359251,3.202381087508678,8.692895307195958,9.993056526337064,9.999997875765043,-10.0,-9.999999999907446,-10.0,61.77567227551502,91.02854937168509,185.05481136256415,6.840133525854551,171.64020214727873,185.05481136256415,98.32353061331685,0.4089526291999821,0.11238220771941974,0.9871977164542286
13175.0,427.88939366884495,0.3242956921032945,0.9892626520498573,0.785629099582588,0.904268588112644,3.2037819697510432,8.88432297489961,9.99902429493563,9.999999683327234,-10.0,-9.999999999989358,-10.0,87.10664136622391,195.66686907020872,177.76349146110056,34.9103605313093,143.91552182163187,195.67840607210627,93.7030458402002,0.4680955751350393,0.056631945555957075,0.9666724689499715
39574.0,1295.193000900063,0.668089268276267,0.8674513929988382,0.688722589627567,0.29644957750106044,3.147428550094437,7.377193057073269,9.934400527711077,9.994283421749486,-9.999999999999973,-9.999998824373813,9.999999999999993,66.01986152524384,83.87858189720524,136.01283671097184,9.043008035578916,140.09867589831708,136.01579319755396,104.48597603946442,0.25208873030809464,0.09207554437382758,0.9900443769487696
19405.0,1177.1097397793778,0.9031373091777566,0.7022146630961859,0.5215837006773465,0.17599065379923406,2.904211847740515,7.731886746363179,9.810801987973468,9.93303247484777,9.999999999999424,-9.99999062315595,9.999999999997893,74.3990772501087,87.85310884583797,101.90791825692062,14.764722933475047,68.7222088023576,101.95886274699261,56.84756157393779,0.5194274858167124,0.07838685229782115,0.9946577003770809
26874.0,713.9482681718907,0.5913508558338313,0.95684682760094,0.7634659090909091,0.6625347895691854,3.163357518827657,7.672414744203742,9.79457103201239,9.991595601962654,-9.999999999999924,-9.999998959189753,9.999999999999948,75.4959812458138,121.33191932723078,216.42650889335417,9.686872069658406,168.18676043759768,216.42650889335417,22.15117419652646,0.5433895873710224,0.16457557187204536,0.9957839337900642
22332.0,567.7300141024109,0.3416000771161546,0.9860908729633064,0.7819327731092437,0.870670387719159,3.201040063929905,8.790199140307193,9.982614841065002,9.999955673391629,10.0,9.999999998958334,10.0,58.36575317929429,135.26831452624037,217.1597259537883,14.184712520150457,186.67409994626544,217.1597259537883,50.64186925215655,0.3719708845278705,0.06302240474522736,0.9873742052593903
27484.0,618.8843430349616,0.2218649977449261,0.9916293837494587,0.7817726703834338,0.9017181521719538,3.2044677304874782,9.458026511813035,9.999678940886701,9.999999932649262,-10.0,-9.999999999999668,10.0,104.17624799883569,211.0292169989812,191.67031727550574,35.31363702517829,129.3271721729006,211.1076990248872,120.75638802173661,0.5855273929124307,0.11204969933122136,0.9763806913294354
22439.0,1429.6437943888955,0.6389771091540927,0.5241042649600598,0.34628086419753085,0.13796142630174238,2.943686530470826,7.358158536739553,9.448875459197685,9.808349869784045,9.999999999973031,-9.999999252497442,-9.9999999999902,133.97637403630938,210.6382740611788,238.43658293956727,21.496145237503107,111.78653734560226,238.43658293956727,343.0801750484595,0.8051150640245407,0.5523312641505033,0.732821890569321
45576.0,1156.1879502661798,0.7079746532050591,0.9016915619744782,0.6663157894736842,0.4284391931245319,3.159422394963304,7.269436758192117,9.995577648493793,9.999260143548108,10.0,9.99999985218243,10.0,78.18257416183957,161.8039757767246,222.75884237317888,18.837502194137265,165.04098648411446,225.03716868527295,131.444401738462,0.5533502503164146,0.19016658147453286,0.9896409248704487
112502.0,1265.4255403194156,0.367840629742095,0.992728941284436,0.7821438006646366,0.8828703174757804,3.2033597313342512,8.664747809987619,9.99924326838209,9.99999916334067,10.0,9.99999999996215,10.0,54.32155872784484,117.6504684361167,202.90625055554568,12.349247124495564,188.59202503066612,202.90625055554568,84.72043199147792,0.439604617927023,0.11373112610193212,0.9899297408391963
93347.0,1169.4011537017761,0.5396476919516792,0.9898624646087612,0.7720945236184977,0.8577943733393151,3.1969046668137864,7.927053606975705,9.994601668668581,9.99990996042419,10.0,9.999999990464424,-10.0,87.69657300181045,129.8054999089419,191.6828071603801,28.615574148071175,139.93635574790835,191.6828071603801,9.571987715520837,0.5352493523911825,0.07432098982019045,0.9984268299803747
12545.0,422.5756851698602,0.377772438811071,0.9849258067048755,0.7840625,0.8828186942537508,3.2023629881611946,8.61527530486953,9.993213645443324,9.999975372368851,10.0,9.999999999169237,-10.0,76.97943403746513,131.8304503786369,219.51080111598247,11.49469908330012,164.29135113591073,219.51080111598247,79.28219406041987,0.4269188712626599,0.04297075534152345,0.9799360021683449
57020.0,953.6295090390227,0.4648625491770749,0.9874448004156204,0.8567350311772218,0.7879119988146494,3.193611192166615,8.213507429581812,9.969570497437653,9.999387896152447,10.0,9.999999953238417,-10.0,81.28360224482638,136.52292178183095,236.61215363030516,10.61068046299544,167.2050508593476,236.6125745352508,14.463031648071018,0.4512824472713684,0.07775012606123097,0.9940637796493323
99182.0,1380.3961030678927,0.24427695143258246,0.988597173215318,0.7739644785716515,0.654086636763224,3.200850537866973,9.323269413125328,9.999871847168867,9.99999749068717,-10.0,9.999999999953172,-10.0,62.04710532153012,98.67630215160008,148.48973604081385,20.752697061966888,150.01902562965054,148.49170212336915,131.29459676403928,0.34878955392305117,0.12816090977891206,0.9882814957468443
65264.0,1017.3178925810909,0.43680033874664576,0.9679782863414562,0.7079215975529065,0.7924469279414919,3.2006300885469283,8.345376409782128,9.991068295525944,9.999971543663598,10.0,9.999999998153308,10.0,56.82671917136553,148.8996843589115,203.9358451826428,18.61812025006129,184.47893172346164,203.9358451826428,43.79678189624956,0.4646097777067809,0.10594792204016,0.9907723782253215
9023.0,742.1736649163068,0.9476119141522297,0.600053202101483,0.3383202099737533,0.2058494645150852,2.6608311544029872,5.991280094001442,8.28944801257362,9.176111085223386,-9.999999995847611,-9.997980058027522,-9.999999999811202,94.5135194645059,108.20684340320592,123.75242205390171,12.934648581997534,57.94332393870002,123.75242205390171,67.08461251862892,0.49058243533338,0.17824656304467118,0.991828239056773
29303.0,630.842712474619,0.43649300155841547,0.9864005116639176,0.8305839002267573,0.9252940473366187,3.2011733430753293,8.347760338628225,9.999968788867298,9.99999991866079,-10.0,-9.999999999996989,-10.0,94.31136743678121,173.08623690407126,210.83145070470601,25.201173941234686,145.2355390233082,217.22673446404804,154.2030250648228,0.5807970394165998,0.17383603610354378,0.9857975207672951
68287.0,980.4478348960021,0.348591971121413,0.994335721358262,0.790615014124948,0.892686391003299,3.203609333851145,8.759835262244708,9.998792788121568,9.999999062124889,10.0,9.999999999975726,10.0,94.29223717545067,105.2969232796872,221.91759778581576,36.61758460614758,149.08683936913323,221.91759778581576,24.025993168312205,0.4835769936431734,0.1186634663078584,0.9955725330261819
177500.0,2715.428498912246,0.42129937557483554,0.9118088232272382,0.9117151545036161,0.3025042482111511,3.132413974855722,8.279458481746026,9.99938982368023,9.985747645686198,9.999999999999991,9.99999923122445,-9.999999999999998,111.9462366197183,163.5169014084507,234.8946704225352,12.720152112676056,133.5206253521127,234.8946704225352,280.2106569841418,0.482330526176917,0.038848689369871674,0.8929391346582641
30609.0,1425.6265504461924,0.9597567941265194,0.564221198156682,0.37214589665653497,0.18925504070119714,2.754282293682749,5.645880816384041,8.801446055485394,9.521286035070696,-9.99999999970592,-9.99894963145373,-9.999999999625182,67.47025846615169,88.6415371076562,121.65043512271438,11.882728724617841,115.29800202079463,121.65043512271438,44.617619608998936,0.6718783086264117,0.539153962587278,0.9963109572505082
107241.0,1332.7981233214462,0.09003913965673524,0.9799247062263565,0.7708525014376079,0.7586508940592968,3.201892352522002,9.972497694256923,9.985080080629725,9.999999829507454,10.0,-9.999999999999794,-10.0,69.91726112214545,67.8824609990582,176.13967605673204,129.1562368870115,166.31452522822428,176.13967605673204,22.069673913043477,0.5568222668686658,0.1471450701905078,0.9977926414748474
